,Folder Name,Start Time,End Time,Classification,Classes,Duration,Peak Acc x,Mean Acc x,Peak Acc y,Mean Acc y,Peak Acc z,Mean Acc z,Peak Gyro x,Mean Gyro x,Peak Gyro y,Mean Gyro y,Peak Gyro z,Mean Gyro z,Peak Mag,Mean Mag,Peak Gyro Mag,Mean Gyro Mag,Peak Speed,Mean Speed,Mag Speed,Peak Acceleration (m/s2),N Mag Peaks,N Gyro Mag Peaks,Age,Height
2543,07/03/2021,00:47:09,00:47:11,0,,1.7,0.977952,-0.069608491,3.67464,0.831256632,2.008608,0.632974526,140.28,-3.317426901,122.22,-4.037894737,90.37,1.769649123,4.194350802,1.221040683,236.97805,91.07655369,2.85555784,2.85555784,2.15000172,1.067774347,1,1,28,188
2544,07/03/2021,00:47:17,00:47:19,0,,2,1.758996,-0.10145154,5.253564,0.82473342,1.96176,0.57242766,105.14,-0.1022,106.68,-52.9515,146.79,26.26575,5.641667416,1.205459296,300.0764226,105.0989426,3.21666924,3.21666924,2.73333552,0.875447544,3,2,28,188
2545,07/03/2021,00:47:21,00:47:22,1,7,0.9,1.809504,-0.581177814,2.023248,-0.114682515,4.361256,0.289049443,156.59,13.94515464,107.59,-69.09793814,25.34,-76.21917526,12.62083416,1.887658667,473.010118,145.2201877,4.25555896,4.25555896,4.07778104,2.475453493,1,2,28,188
2546,07/03/2021,00:47:29,00:47:30,1,5,1.2,9.385704,0.746904,2.065704,0.07989,2.288964,0.198684,181.79,-30.31286885,416.57,49.84459016,281.75,25.43868852,9.910502125,1.629738084,534.7534306,119.9190917,3.1250025,3.1250025,3.05000244,2.366295019,2,2,28,188
2547,07/03/2021,00:47:32,00:47:34,1,5,1.8,8.546832,0.733958703,2.528328,0.299605187,5.977512,0.084425341,295.33,17.80884615,942.83,5.774615385,156.45,-6.578846154,9.776912067,1.711117145,948.2015387,179.8608875,3.04444688,3.04444688,2.17222396,3.920064092,1,3,28,188
2548,07/03/2021,00:47:36,00:47:38,1,13,1.6,4.95564,0.370066667,1.868064,-0.044231778,4.220712,0.638764889,186.13,12.31308642,592.97,40.53475309,248.22,43.71283951,6.012133689,1.550446787,604.0015418,148.8503762,2.75555776,2.75555776,2.75555776,1.379267847,4,4,28,188
2549,07/03/2021,00:47:49,00:47:51,0,,1.9,1.620648,0.085442327,4.261704,0.706219408,2.308728,0.758497653,216.51,-12.8475,288.4,28.39642857,98.49,-28.03571429,4.868082225,1.311614195,395.1642602,123.4024274,2.77778,2.77778,1.6388902,1.581836446,1,3,28,188
2550,07/03/2021,00:47:51,00:47:53,0,,2,1.45668,0.03691476,3.642432,0.8133801,2.215764,0.55945296,175.07,3.27565,93.31,-64.288,192.01,48.8789,4.144036063,1.221756868,321.2031216,121.7737985,3.18333588,3.18333588,3.14722474,0.766254891,2,2,28,188
2551,07/03/2021,00:47:56,00:47:57,1,5,1.1,11.610984,0.725724821,2.750124,-0.163774051,3.78444,0.180966667,235.76,-61.39,734.09,37.37461538,1218.63,55.28982906,12.00687631,2.002763747,1453.46625,196.3009008,3.79722526,3.79722526,3.77500302,3.079236357,2,3,28,188
2552,07/03/2021,00:48:06,00:48:07,1,5,0.9,8.905512,0.852395515,1.767048,-0.044607636,3.102948,0.255822909,262.71,-57.88434343,493.99,57.14545455,318.43,39.12080808,9.551796757,1.675324768,553.7415515,137.2211952,3.31389154,3.31389154,3.31389154,2.259258574,1,2,28,188
2553,07/03/2021,00:48:09,00:48:10,1,1,1.3,6.848592,1.137259219,2.862852,0.194334563,4.738236,-0.00736575,316.4,59.005625,490.14,12.48898437,188.51,-14.69015625,7.642533946,1.845204602,535.5641811,187.1992217,2.96389126,2.96389126,2.222224,1.509362193,2,4,28,188
2554,07/03/2021,00:48:12,00:48:13,0,,0.9,4.861212,-0.049996387,0.50142,-0.800540387,4.493016,0.855282968,400.89,32.05247312,455.42,-22.30365591,279.65,-41.01849462,6.244648754,1.626629669,606.7296549,138.7482187,2.92778012,2.92778012,2.58889096,2.450678091,1,1,28,188
2555,07/03/2021,00:48:17,00:48:19,0,,1.8,1.0248,0.086304891,3.728076,0.794408229,1.911252,0.632431269,124.39,-2.224,125.37,12.5112,83.23,-20.6376,4.14303419,1.191864241,209.0375579,91.80649547,3.14444696,3.14444696,2.76944666,1.529620713,1,1,28,188
2556,07/03/2021,00:48:19,00:48:20,0,,1.8,1.1346,0.096190525,3.532632,0.767553117,2.20698,0.738195419,144.2,-2.884078212,104.3,20.25815642,68.04,-18.04201117,4.097293808,1.202715536,221.3622917,83.58463662,2.76666888,2.76666888,1.20555652,1.028401733,2,1,28,188
2557,07/03/2021,00:48:22,00:48:24,0,,1.7,1.47864,0.147340535,4.331976,0.844255605,2.28384,0.784606116,182.28,0.503023256,237.93,-15.07238372,233.1,17.92813953,5.039873531,1.421794831,345.3669617,123.0282147,2.28055738,2.28055738,2.17777952,1.425711374,1,4,28,188
2558,07/03/2021,00:48:24,00:48:26,0,,1.6,1.26636,0.150314415,4.214856,0.573785341,2.176236,0.89943161,339.99,-4.470609756,98.14,17.51920732,160.86,-45.62804878,4.396339836,1.315790053,363.6160764,118.6287666,1.85000148,1.85000148,0.65833386,2.276238462,1,3,28,188
2559,07/03/2021,00:48:27,00:48:29,0,,1.8,0.95892,-0.100769211,5.16792,0.934592503,2.021784,0.609705806,200.13,3.7488,80.78,-55.9304,117.46,37.7404,5.675686937,1.256889853,216.7649663,82.41757262,2.75833554,2.75833554,2.61389098,1.301905032,1,1,28,188
2560,07/03/2021,00:48:31,00:48:32,1,10,1.8,1.70922,-0.028286571,4.38468,0.826512462,3.66366,0.629210308,337.33,-24.17653846,177.8,-50.68769231,219.59,24.32769231,5.871099125,1.375768006,523.919792,129.1991637,2.07222388,2.07222388,0.85833402,2.665799119,1,3,28,188
2561,07/03/2021,00:49:33,00:49:33,1,7,0.5,0.755424,-1.420527333,2.87676,-0.237574667,2.95362,-0.089480222,362.67,-20.30777778,131.11,-69.20148148,111.23,-23.67555556,10.93692939,2.192764502,664.6260396,148.9796611,3.85833642,3.85833642,3.85833642,0.919649534,1,1,28,188
2562,07/03/2021,00:49:35,00:49:37,1,3,1.8,1.787544,-0.762309763,5.582232,0.069817085,7.778232,0.262961695,281.89,19.57587571,569.38,-8.897514124,282.66,7.095706215,11.86273105,1.697260093,750.3506066,169.6978219,3.75555856,3.75555856,3.41944718,2.78666047,1,4,28,188
2563,07/03/2021,00:49:39,00:49:40,1,13,1.2,2.717916,0.096019041,1.854156,-0.503507107,3.829092,0.936996298,340.97,63.04049587,173.88,0.788512397,131.88,3.497107438,4.293335009,1.4274719,342.9416736,132.0195249,1.9583349,1.9583349,0.7222228,1.492395851,1,2,28,188
2564,07/03/2021,00:49:44,00:49:46,0,,1.8,1.52256,-0.12081722,4.471056,0.85975261,2.138904,0.539302034,118.23,-2.069943503,132.93,-37.05056497,122.99,21.75971751,4.974298285,1.180940573,212.5317355,85.19374864,2.85000228,2.85000228,2.47500198,0.810094543,2,2,28,188
2565,07/03/2021,00:49:54,00:49:56,0,,2,1.475712,0.05106798,4.470324,0.8153748,2.052528,0.58769352,178.78,-10.79225,227.22,26.93705,153.72,-23.58545,4.897820971,1.230829112,276.0806567,121.6738341,3.4444472,3.4444472,2.59166874,2.078870369,2,4,28,188
2566,07/03/2021,00:50:06,00:50:07,1,7,0.6,0.926712,-1.357745625,2.381928,-0.147383625,2.22162,-0.206000812,277.34,-17.8675,43.61,-73.80078125,120.89,-6.50890625,8.445432164,1.857877969,389.1948507,137.7169505,3.66111404,3.66111404,3.55833618,1.050898837,1,2,28,188
2567,07/03/2021,00:50:09,00:50:10,1,3,1.3,1.242936,-0.592642727,2.978508,0.243484273,4.411032,0.344095455,183.54,-11.07431818,186.83,-60.98590909,259.7,-31.28310606,8.032228562,1.548466749,617.0019749,122.5861623,4.33055902,4.33055902,3.2777804,2.128510098,1,1,28,188
2568,07/03/2021,00:50:15,00:50:17,0,,1.7,1.89954,-0.01077962,2.063508,0.701329609,1.73118,0.495020112,100.59,-26.49871508,446.81,40.73608939,141.75,-33.80217877,4.037083527,1.415366451,672.5293779,176.0335325,2.86944674,2.86944674,2.86944674,2.535952033,1,2,28,188
2569,07/03/2021,00:50:17,00:50:19,0,,2,0.622932,-0.03334626,5.703744,0.80875752,2.559804,0.54521922,96.81,0.04515,118.37,-25.77365,160.37,14.0777,6.257374444,1.131728856,281.7265121,73.74822426,2.97500238,2.97500238,2.45277974,1.065206657,1,2,28,188
2570,07/03/2021,00:50:19,00:50:20,0,,0.8,0.386496,-0.192235116,2.713524,0.779222512,2.133048,0.594171209,122.57,15.00767442,88.13,-19.03023256,128.8,15.71825581,3.744629048,1.116090417,155.8891356,53.03027334,1.48889008,1.48889008,0.39166698,0.492185471,0,0,28,188
2571,07/03/2021,00:50:26,00:50:28,0,,1.9,1.436184,0.030877766,5.573448,0.808796832,1.955904,0.614359797,149.94,-4.966446701,175.14,26.21908629,174.93,-25.81187817,5.815211821,1.179886187,261.0572646,109.7762557,3.08055802,3.08055802,1.9166682,2.027614569,1,1,28,188
2572,07/03/2021,00:50:31,00:50:32,1,7,1.2,2.021052,-0.516542049,2.29848,-0.226128488,4.6299,0.333006439,251.23,-24.36569106,312.55,-49.51560976,484.75,-103.3734959,14.65672121,1.904742125,921.8375294,190.8720647,4.75278158,4.75278158,4.75278158,3.508150568,1,2,28,188
2573,07/03/2021,00:50:41,00:50:42,1,7,1,1.523292,-0.536381714,1.995432,-0.0388448,6.409392,0.454655657,396.69,-13.97733333,82.53,-71.78066667,293.02,-53.15933333,10.04811409,1.814759469,576.7118052,143.5308377,3.98055874,3.98055874,3.9305587,2.629611128,2,1,28,188
2574,07/03/2021,00:50:43,00:50:45,1,3,1.1,2.07888,-0.552765514,2.241384,0.276267351,5.324568,0.42952573,437.29,-25.10855856,913.36,-54.3281982,325.36,-46.62189189,8.6184652,1.575504699,981.1490738,166.2468577,3.53889172,3.53889172,3.19166922,1.563949874,1,2,28,188
2575,07/03/2021,00:50:50,00:50:52,0,,1.8,1.042368,-0.02468304,3.61974,0.878303794,2.17404,0.620848937,192.57,-4.9272,86.1,-11.9536,119.35,8.7456,4.090576204,1.173056325,232.0121146,68.29256898,2.33611298,2.33611298,1.82777924,0.951386894,1,3,28,188
2576,07/03/2021,00:51:00,00:51:01,0,,1.7,1.332972,0.024261172,3.774924,0.933872138,2.127192,0.564157448,196.7,-6.713563218,240.59,64.15218391,84.98,-40.95281609,4.614710532,1.235074389,342.0955361,118.7261345,3.06389134,3.06389134,2.30833518,0.874152443,2,4,28,188
2577,07/03/2021,00:51:04,00:51:05,1,7,1.4,2.234064,-0.25830816,4.140192,-0.05481216,4.111644,0.40323928,1498.98,5.4516,227.15,-29.8158,495.18,-62.82266667,14.40895487,1.609386399,2215.429668,170.8673581,4.4305591,4.4305591,4.18611446,2.537105102,1,2,28,188
2578,07/03/2021,00:55:37,00:55:38,0,,1.4,3.504816,-0.076112426,3.496032,0.794469191,3.361344,0.603905191,228.76,13.14609929,293.16,-51.51255319,350.91,61.1487234,5.436548773,1.744121977,497.518863,218.6863843,1.4166678,1.4166678,0.95000076,1.142960733,3,5,28,188
2579,07/03/2021,00:55:38,00:55:40,1,7,1.5,2.622024,-0.543743768,2.544432,-0.076656929,2.4156,0.394585781,1243.13,-1.218451613,482.44,-41.25664516,500.99,-36.02741935,14.70575455,1.846339077,1728.232712,198.7144972,4.6527815,4.6527815,4.6527815,2.062383555,2,2,28,188
2580,07/03/2021,00:55:43,00:55:44,0,,1.9,1.781688,0.082768825,4.738968,0.777225526,3.042924,0.747511608,206.78,-22.74783505,159.67,-35.39907216,205.24,22.34190722,5.516774904,1.372065371,425.6271241,108.2339344,2.30000184,2.30000184,0.80833398,1.790102354,1,2,28,188
2581,07/03/2021,00:56:00,00:56:01,0,,2,1.403244,0.0633363,4.049424,0.8638332,2.427312,0.61504836,124.81,-11.0096,101.01,-9.2932,156.03,-6.79595,4.744816773,1.276739733,451.2272812,91.3769103,3.7361141,3.7361141,2.31111296,0.683877795,2,2,28,188
2582,07/03/2021,00:56:22,00:56:23,0,,1,4.258776,0.03226598,4.132872,0.927828119,3.237636,0.556160554,331.94,15.69247525,269.57,-83.55712871,356.51,79.9760396,5.986024336,2.018305754,505.3509055,254.6547829,1.38333444,1.38333444,0.78055618,1.360930069,2,3,28,188
2583,07/03/2021,00:56:23,00:56:25,1,7,1.8,2.141832,-0.278058895,3.947676,-0.269877481,7.039644,0.56840811,1629.81,6.240441989,594.3,-7.328729282,269.36,-36.03839779,15.77229413,1.556893304,2199.882376,223.5452803,5.39444876,5.39444876,4.76111492,3.090256183,1,3,28,188
2584,07/03/2021,00:56:28,00:56:30,0,,2,2.487336,0.12308946,5.706672,0.75239718,2.848944,0.64667808,311.64,-16.9162,392.35,-1.19385,165.62,-8.2649,6.413743732,1.329110567,443.2728375,113.8822179,3.13611362,3.13611362,1.93611266,1.900653804,2,3,28,188
2585,07/03/2021,00:56:39,00:56:40,0,,1,0.767136,0.152830118,3.624864,0.952095176,2.128656,0.658362235,59.15,-16.37862745,82.6,-41.65,111.3,7.927843137,4.013715867,1.268842323,245.5136416,87.74205078,2.55833538,2.55833538,1.65555688,0.994406751,1,1,28,188
2586,07/03/2021,00:57:00,00:57:02,0,,1.6,3.453576,0.342747418,4.894884,0.538344304,3.619008,0.714084532,315,22.48550633,304.43,-80.65550633,351.19,38.44905063,5.846907632,1.584727074,564.2496622,223.556309,4.09444772,4.09444772,1.26111212,2.402703988,3,6,28,188
2587,07/03/2021,00:57:01,00:57:03,1,7,1.9,2.959476,-0.251094579,2.266272,-0.289890579,2.179164,0.331766924,991.62,-30.87319797,541.66,-21.34253807,745.36,-32.31228426,17.64491788,1.724478984,1456.376439,235.170391,5.36667096,5.36667096,4.95555952,2.402703988,1,6,28,188
2588,07/03/2021,00:57:06,00:57:07,0,,1.5,1.1712,0.0917013,3.93084,0.67357725,2.597136,0.7764324,185.5,-14.5429375,80.01,-58.1713125,119.7,36.5763125,4.744513212,1.248374,301.564834,119.7013987,3.12222472,3.12222472,1.7222236,1.016443662,1,4,28,188
2589,07/03/2021,00:57:15,00:57:16,0,,0.4,1.210728,0.281102939,3.75516,0.935227102,1.892952,0.94855249,72.52,-22.15571429,51.24,-88.38285714,113.54,37.30714286,4.300291609,1.472093345,250.5923742,129.135333,1.90833486,1.90833486,1.10833422,0.117946449,1,1,28,188
2590,07/03/2021,00:00:33,00:00:34,0,,1,3.722952,0.064981307,4.3554,0.781725267,4.1724,0.655661822,344.26,9.050792079,415.87,-92.6370297,339.57,79.29821782,5.704004027,1.951480869,708.6471046,255.8229043,1.61944574,1.61944574,0.81388954,1.663122108,5,5,28,188
2591,07/03/2021,00:00:35,00:00:36,1,7,1.5,3.149064,-0.612688662,3.090504,-0.157151541,3.102216,0.648780459,1105.58,-32.62936306,1274.7,-0.536815287,318.43,-46.28159236,15.32248112,1.899692322,1959.895575,253.3922555,4.76111492,4.76111492,4.76111492,2.55912077,1,5,28,188
2592,07/03/2021,00:00:39,00:00:40,0,,1.5,1.558428,0.005856,5.137176,0.716683595,2.311656,0.725147924,226.59,-28.3885443,124.53,-35.97512658,120.75,9.488101266,5.475503071,1.290048844,334.5742835,122.5904823,3.21389146,3.21389146,2.29444628,1.422824219,1,2,28,188
2593,07/03/2021,00:00:49,00:00:51,0,,1.9,1.831464,0.142451053,6.242496,0.806999179,2.7084,0.703251663,323.89,-6.922263158,380.24,-51.62168421,255.71,36.27326316,6.587830824,1.398071466,611.538962,146.3949361,2.63611322,2.63611322,0.8472229,1.205337033,2,2,28,188
2594,07/03/2021,00:01:22,00:01:23,0,,0.5,3.825432,0.333344667,4.19436,1.009455111,3.404532,0.703655333,201.67,-4.788518519,467.32,-96.62722222,382.48,96.13851852,5.174365719,2.443635214,534.0103962,302.8932862,1.57777904,1.57777904,1.57777904,0.906492017,2,3,28,188
2595,07/03/2021,00:01:23,00:01:25,1,7,2,4.693584,-0.42198336,5.198664,-0.15826938,2.732556,0.5392095,535.99,-15.8746,1466.99,-1.62785,427.35,-37.08215,13.31032318,1.735721003,1641.220405,231.2807059,4.89722614,4.89722614,4.89722614,1.915031562,2,8,28,188
2596,07/03/2021,00:01:27,00:01:28,0,,1.5,1.600152,0.145529255,4.552308,0.647279373,2.80356,0.823523922,260.12,-15.03581699,145.88,-31.23098039,109.48,7.302875817,4.862574237,1.359882206,447.0987239,117.2635918,2.99166906,2.99166906,2.30277962,0.976446374,1,2,28,188
2597,07/03/2021,00:01:32,00:01:34,0,,2,0.996252,0.08784,4.790208,0.76286112,2.844552,0.6469233,244.58,-7.6027,151.97,-38.7793,129.71,14.9898,5.265646566,1.238345367,365.1736972,126.7633544,3.23889148,3.23889148,1.49166786,1.492844081,1,3,28,188
2598,07/03/2021,00:01:45,00:01:45,0,,0.4,0.835944,0.144108522,3.805668,1.065505565,2.13012,0.869616,99.89,-26.47826087,59.22,-93.2126087,94.5,15.82913043,4.116337485,1.539720159,271.4048319,135.5778695,2.10555724,2.10555724,0.56666712,0.002962403,1,1,28,188
2599,07/03/2021,00:03:04,00:03:05,0,,1.5,3.88326,0.155044571,4.392,0.508695184,2.885544,0.585938612,397.11,39.53333333,394.31,5.41047619,351.75,-21.67142857,6.365191096,1.679182132,601.3161633,188.4631858,1.75277918,1.75277918,1.14166758,2.030885375,5,4,28,188
2600,07/03/2021,00:03:05,00:03:07,1,5,1.9,10.402452,0.472335455,3.55752,-0.128590555,5.594676,0.448509047,830.83,-3.767905759,904.33,-3.353403141,1728.44,31.79356021,11.98098052,1.90713333,1946.341823,245.499382,4.29722566,4.29722566,4.29722566,2.841122773,2,6,28,188
2601,07/03/2021,00:03:08,00:03:09,0,,0.3,0.138348,-0.065658182,3.981348,0.835212,1.570872,0.547802182,92.12,11.6369697,37.73,-0.587575758,16.1,-5.135454545,4.126574933,1.232822251,162.5769855,56.4079039,1.00833414,1.00833414,1.00833414,0.008263665,1,0,28,188
2602,07/03/2021,00:03:09,00:03:11,0,,1.4,2.47416,-0.038866192,4.127016,0.623578767,3.255204,0.823023699,256.27,-21.38883562,300.3,-11.04273973,133.91,-9.56890411,5.435313336,1.46857475,355.2248198,145.5770339,3.35278046,3.35278046,2.77778,1.473420427,1,4,28,188
2603,07/03/2021,00:03:20,00:03:21,0,,1.6,1.961028,0.388648941,4.275612,0.764995976,2.910432,0.622596141,326.9,-3.683647059,294.14,19.11329412,179.9,-14.95529412,5.21008712,1.371965544,399.7062092,136.4632057,2.81666892,2.81666892,2.10555724,1.939116868,1,3,28,188
2604,07/03/2021,00:03:55,00:03:56,0,,1.4,4.50546,0.169247273,3.421368,0.737645273,3.873744,0.668238364,381.64,26.60212121,391.37,4.622651515,419.02,-28.77265152,6.602928127,1.863094833,609.3728732,212.829973,1.67777912,1.67777912,0.72777836,1.67919156,5,5,28,188
2605,07/03/2021,00:03:56,00:03:58,1,5,1.6,12.113136,0.572251765,5.860392,-0.143830824,9.376188,0.653972627,1976.8,-16.5648366,1011.92,7.838627451,2166.71,55.61065359,16.40076704,2.051709311,2936.112244,307.4322998,4.4027813,4.4027813,4.4027813,2.865369575,3,6,28,188
2606,07/03/2021,00:04:13,00:04:15,0,,2,1.25904,0.2258037,4.229496,0.68928414,2.024712,0.75424548,221.55,5.00115,119.56,21.5922,199.36,-28.0336,4.516538054,1.251267471,264.3924834,105.4052125,2.27500182,2.27500182,2.0694461,1.908407667,1,1,28,188
2607,07/03/2021,00:04:43,00:04:44,0,,1.7,4.826808,0.092471719,3.951336,0.689295719,4.5201,0.62299193,238.42,15.48678363,382.13,5.160760234,397.88,-32.3305848,6.677437728,1.701476783,595.1450429,207.1430498,1.88055706,1.88055706,0.67777832,2.471729882,4,6,28,188
2608,07/03/2021,00:04:44,00:04:46,1,5,1.9,11.888412,0.444062834,2.197464,-0.131153065,6.267384,0.654606633,1496.25,-21.66201005,1150.38,3.545728643,1921.92,18.45994975,13.00437739,1.760047577,2435.962186,249.5283166,4.50833694,4.50833694,4.50833694,2.848693459,3,8,28,188
2609,07/03/2021,00:04:49,00:04:51,0,,1.9,1.794132,0.165751077,3.787368,0.714916246,2.374608,0.781471938,176.33,-11.21758974,174.37,20.20702564,116.06,-26.98553846,4.186456919,1.245983533,241.3543764,89.60173006,3.44166942,3.44166942,2.90000232,1.75862116,1,3,28,188
2610,07/03/2021,00:05:02,00:05:03,0,,1.5,1.367376,0.330183948,4.330512,0.6628992,2.764032,0.708202916,280.77,-5.697548387,130.48,27.01819355,239.68,-22.97129032,4.642224942,1.2408574,393.2511097,114.2882335,2.31666852,2.31666852,1.4305567,1.101578193,1,1,28,188
2611,07/03/2021,00:05:09,00:05:11,0,,2,1.693848,-0.00142374,4.730916,0.78847746,2.348256,0.51984078,167.02,7.7329,192.57,-7.63945,107.8,3.367,5.329943936,1.199603991,266.2063923,97.21175355,3.37778048,3.37778048,3.08889136,1.901528536,4,3,28,188
2612,07/03/2021,00:05:10,00:05:12,0,,2,1.545984,0.11443356,3.832752,0.84993252,1.604544,0.46034748,114.45,0.3325,333.48,50.5267,58.8,-29.89245,4.358218826,1.177443724,381.1404866,106.5766362,3.34444712,3.34444712,2.6944466,1.374823024,1,2,28,188
2613,07/03/2021,00:08:34,00:08:36,0,,1.7,5.079348,0.157534105,3.837144,0.637777474,4.263168,0.588827649,337.96,34.95128655,402.78,7.457660819,481.32,-25.25116959,7.093833905,1.719295068,569.3131071,206.2618415,2.07777944,2.07777944,1.40555668,2.048614199,4,3,28,188
2614,07/03/2021,00:08:35,00:08:37,1,5,2,13.809912,0.54728712,1.94712,-0.06863964,7.84338,0.53927904,872.2,-7.5873,658.91,5.73615,1893.71,5.84185,16.00073609,1.78411788,2112.364346,247.5924083,4.27222564,4.27222564,4.17500334,2.86938123,2,6,28,188
2615,07/03/2021,00:08:41,00:08:43,0,,1.8,3.045852,0.163255784,4.554504,0.657624843,5.411676,0.812543741,440.37,-10.82389189,275.03,23.07956757,261.38,-22.36178378,6.800879363,1.341398184,472.8813824,128.9228094,3.91111424,3.91111424,3.18889144,1.43101128,2,3,28,188
2616,07/03/2021,00:08:51,00:08:52,0,,1.3,0.979416,0.307680275,4.73604,0.699071176,1.824144,0.648009985,276.71,-7.958091603,161.56,41.22145038,160.86,-45.9921374,5.104957084,1.204407886,355.4807802,141.6504579,2.01944606,2.01944606,1.77500142,0.545576793,1,2,28,188
2617,07/03/2021,00:09:20,00:09:22,0,,1.7,5.700816,0.051079214,2.94264,0.66709741,4.755804,0.626680855,235.41,29.1632948,419.93,9.382427746,430.92,-23.72514451,7.985994298,1.687786724,624.9888916,180.6260954,1.6944458,1.6944458,1.50555676,1.645026125,4,4,28,188
2618,07/03/2021,00:09:22,00:09:24,1,5,2,11.442624,0.39179568,2.875296,-0.0878766,5.49366,0.60320094,1694,8.77345,1026.83,-12.63045,1946.84,40.9234,12.34609276,1.760678188,2704.117183,226.4869104,4.52222584,4.52222584,4.52222584,3.822837592,1,5,28,188
2619,07/03/2021,00:09:24,00:09:25,0,,1.4,5.645184,0.717803184,1.652124,0.019355673,7.533012,0.280609959,484.4,8.258571429,1049.23,42.48,217.14,-15.77571429,9.500478204,1.643580209,1096.851517,183.8023893,3.7638919,3.7638919,3.17500254,1.999597084,2,3,28,188
2620,07/03/2021,00:09:27,00:09:28,0,,1.7,2.362896,-0.032774576,4.305624,0.624681356,3.44772,0.802466373,289.38,-25.03666667,353.57,-5.538700565,158.97,0.007514124,5.553837595,1.378875032,387.8837698,128.0577679,4.32778124,4.32778124,3.62778068,2.706713511,1,4,28,188
2621,07/03/2021,00:09:39,00:09:41,0,,1.7,2.645448,0.206884114,4.632096,0.799436023,2.150616,0.644348229,224.77,-5.232,202.79,24.156,95.34,-14.8472,4.863755093,1.291485395,266.1008638,113.2812203,2.32777964,2.32777964,1.36944554,1.603360677,1,4,28,188
2622,07/03/2021,00:12:52,00:12:54,1,3,1.8,8.55708,0.261674258,2.769888,0.067824129,3.897168,-0.016257484,686.35,33.75392473,824.95,149.4887634,196,-47.39790323,9.214171997,2.001097265,994.6098334,299.278062,2.54722426,2.54722426,2.17500174,1.198714927,3,6,28,188
2623,07/03/2021,00:12:55,00:12:56,1,3,1.5,6.999384,-0.559280637,3.911808,-0.263897656,8.614176,0.391372892,848.82,-0.072675159,767.69,-33.94687898,513.17,-44.91191083,11.93670732,1.926437907,1200.535285,215.9462373,3.8611142,3.8611142,3.51111392,2.791052826,1,4,28,188
2624,07/03/2021,00:12:58,00:13:00,0,,2,1.360056,-0.015835102,4.555236,0.740571122,2.037156,0.596378327,168.77,-18.77464286,204.82,12.39964286,97.72,-12.48714286,4.795067619,1.258354919,288.723874,106.0927453,3.87778088,3.87778088,3.06389134,1.410044673,2,4,28,188
2625,07/03/2021,00:13:01,00:13:03,0,,2,1.376892,0.03316692,3.695136,0.8461737,1.892952,0.6149715,132.79,2.611,106.33,2.4381,108.78,-2.67295,4.071589039,1.221980181,258.4274198,87.74312308,2.82222448,2.82222448,2.50833534,0.866663296,1,2,28,188
2626,07/03/2021,00:13:11,00:13:12,0,,1.7,0.923052,-0.048482523,5.451936,0.936577364,2.443416,0.589767409,240.31,-1.127159091,213.36,42.18255682,103.53,-8.396022727,6.225937775,1.334870986,289.9088769,121.1421359,2.90000232,2.90000232,1.88055706,0.625712003,3,2,28,188
2627,07/03/2021,00:13:40,00:13:42,1,3,2,7.761396,0.19399464,3.192984,0.06985476,3.409656,0.05346162,607.32,-0.17955,1427.3,153.1621,358.61,-12.5132,11.91728438,1.728001408,1584.651048,290.0904402,3.41944718,3.41944718,2.38333524,2.022759282,2,6,28,188
2628,07/03/2021,00:13:43,00:13:44,1,3,1.4,6.527244,-0.395093315,3.006324,-0.148350362,8.71812,0.515495034,472.71,4.194832215,860.23,-28.22268456,683.48,-38.70389262,10.41796565,1.974931595,1066.169138,208.9930855,3.28055818,3.28055818,2.64444656,2.904804643,1,3,28,188
2629,07/03/2021,00:13:47,00:13:49,0,,1.6,1.09068,-0.026411106,4.001844,0.667538534,2.84016,0.800389714,225.89,-2.15,117.88,-27.12478261,146.3,10.26347826,4.69682528,1.238072358,236.747834,115.8747223,3.00833574,3.00833574,2.28611294,1.196116961,1,2,28,188
2630,07/03/2021,00:13:50,00:13:52,0,,2,1.16754,-0.10383786,4.676016,0.80938704,2.169648,0.61844484,212.38,4.21085,124.39,0.74515,110.04,4.3295,4.97502894,1.219706015,285.8998218,80.00081164,3.41944718,3.41944718,2.1944462,0.522649753,4,3,28,188
2631,07/03/2021,00:13:56,00:13:58,0,,2,1.11996,0.11341974,4.269024,0.8537865,2.802828,0.62731302,170.31,-9.9799,191.59,22.31635,132.23,-23.2211,5.295690362,1.308570892,208.6293721,107.724949,2.92500234,2.92500234,2.90000232,0.982682377,3,2,28,188
2632,07/03/2021,00:14:29,00:14:31,1,3,1.4,2.692296,0.110233014,3.492372,0.00401569,4.872924,-0.163400958,524.16,33.13415493,667.38,211.4364789,150.36,-70.28098592,5.532596287,1.862967086,770.3403189,309.1764375,2.7500022,2.7500022,1.7916681,2.32936875,2,5,28,188
2633,07/03/2021,00:14:32,00:14:33,1,3,1.5,3.855444,-0.669895823,3.899364,-0.461725215,7.380024,0.36090843,432.32,-11.35329114,221.97,-23.86822785,426.44,-64.47132911,8.07115203,1.756782053,603.6581043,173.3760103,3.4305583,3.4305583,2.5694465,3.388540625,1,6,28,188
2634,07/03/2021,00:14:35,00:14:37,0,,1.9,1.045296,-0.078509905,4.015752,0.69039219,1.737768,0.743642286,223.51,1.997407407,142.24,-14.24,155.47,12.39481481,4.231361251,1.219368904,255.3345547,118.411101,3.15555808,3.15555808,2.03611274,1.828168602,1,2,28,188
